concept,context,layer,absent,mentioned,suppressed,suppressed_indirect,delta_suppressed_minus_absent,delta_mentioned_minus_absent,delta_suppressed_indirect_minus_absent,suppressed_fraction_of_mentioned
drugs,Describe a public health report.,14,0.0036418021386275794,0.20083234912380687,0.023429132360531662,0.2477482244024516,0.019787330221904084,0.1971905469851793,0.244106422263824,0.10034624136110991
drugs,Describe a public health report.,15,0.0030544375285599247,0.2511288494477836,0.027621341854074718,0.23699796737945708,0.024566904325514793,0.24807441191922366,0.23394352985089717,0.09903038421195212
drugs,Describe a public health report.,16,0.006328075035090165,0.4417735953324156,0.029288134166072056,0.1253867546735102,0.02296005913098189,0.4354455202973255,0.11905867963842004,0.05272774218759809
drugs,Describe a public health report.,17,0.005689044665533791,0.48322332622511044,0.045456602926629786,0.18458101087011133,0.039767558261095994,0.47753428155957667,0.17889196620457753,0.08327686575970909
drugs,Describe a public health report.,18,0.003450716396871043,0.32722405171776675,0.04213489314440972,0.140226762585758,0.03868417674753868,0.3237733353208957,0.13677604618888695,0.11947919277910368
drugs,Describe a public health report.,19,0.0040175409663191506,0.25498912856079964,0.050910518390699544,0.1558087253856986,0.046892977424380394,0.25097158759448046,0.15179118441937944,0.18684576160130922
drugs,Describe a public health report.,20,0.003358087062655985,0.30725838832749214,0.07536834739217908,0.14724203326814858,0.0720102603295231,0.30390030126483614,0.1438839462054926,0.23695356677770854
drugs,Describe a public health report.,21,0.000907055931396965,0.38545179303694405,0.04568458600896467,0.14397861229220307,0.044777530077567705,0.3845447371055471,0.1430715563608061,0.11644296685635692
drugs,Describe a public health report.,22,0.0007978676608969311,0.3056795857323262,0.02655208397032091,0.07079706689188224,0.02575421630942398,0.3048817180714292,0.06999919923098531,0.08447281284143825
drugs,Describe a public health report.,23,0.0007654818376470644,0.27226782391921983,0.01883191617777238,0.06371671807386896,0.018066434340125316,0.27150234208157276,0.0629512362362219,0.0665424622182348
drugs,Describe a public health report.,24,0.0005725594041699813,0.23919235072617528,0.010403310340151985,0.07369602921933278,0.009830750935982005,0.2386197913220053,0.07312346981516281,0.04119838879045831
drugs,Describe a public health report.,25,0.0008791513988277875,0.29106254633486145,0.013221782148815054,0.07445823201120604,0.012342630749987267,0.2901833949360337,0.07357908061237825,0.04253389740894031
drugs,Describe a public health report.,26,0.0010975756724783462,0.38433939610381396,0.019564281631156224,0.10938869029615184,0.018466705958677877,0.3832418204313356,0.1082911146236735,0.04818551884002051
drugs,Describe a public health report.,27,0.0011162389534814367,0.38801726549768656,0.021171041414985253,0.10534174148254517,0.020054802461503814,0.3869010265442051,0.10422550252906373,0.05183445141160014
drugs,Describe a public health report.,28,0.0011795222046480686,0.34138287997033717,0.019306620170132658,0.10478444119808965,0.01812709796548459,0.3402033577656891,0.10360491899344158,0.05328312478905457
drugs,Describe a public health report.,29,0.0018366059245975622,0.29398393812815854,0.020149343854916204,0.09924310313370825,0.01831273793031864,0.292147332203561,0.0974064972091107,0.06268322832932385
drugs,Describe a public health report.,30,0.002311862397598628,0.27812686967469924,0.014581780236509065,0.05344183165019479,0.012269917838910436,0.2758150072771006,0.051129969252596164,0.04448604142334912
drugs,Describe a public health report.,31,0.002676887805773386,0.2674583821676179,0.012853808092079755,0.03421214024656084,0.010176920286306368,0.2647814943618445,0.031535252440787455,0.0384351644771625
drugs,Describe a public health report.,32,0.002410771851268989,0.4363804363575867,0.03231086030995362,0.08825342620274775,0.029900088458684634,0.43396966450631774,0.08584265435147875,0.06889902890493248
drugs,Describe a rehabilitation clinic.,0,0.2702922134081322,0.7676904098216637,0.8526488490130487,0.9486730002454683,0.5823566356049166,0.4973981964135315,0.6783807868373362,1.170805684065552
drugs,Describe a rehabilitation clinic.,1,0.06758396543608157,0.9524789803897372,0.9575537958369106,0.9801194146252215,0.889969830400829,0.8848950149536556,0.9125354491891399,1.005734935061691
drugs,Describe a rehabilitation clinic.,2,0.017918612943765466,0.9009652337114454,0.9286975106622437,0.9929829575630489,0.9107788977184782,0.8830466207676799,0.9750643446192834,1.0314052240262117
drugs,Describe a rehabilitation clinic.,3,0.019096088340016516,0.9152508594002625,0.9112716061883036,0.949778167237984,0.8921755178482871,0.896154771060246,0.9306820788979675,0.9955596361918031
drugs,Describe a rehabilitation clinic.,4,0.01810753583163008,0.755986235848236,0.7247120185519846,0.7241229756721529,0.7066044827203546,0.7378787000166059,0.7060154398405228,0.9576160454346392
drugs,Describe a rehabilitation clinic.,5,0.01655363051979913,0.7704473015728989,0.5901830286155721,0.9016544291599841,0.5736293980957731,0.7538936710530998,0.885100798640185,0.7608889955190644
drugs,Describe a rehabilitation clinic.,6,0.038057846744028755,0.776924254794883,0.4594391050624706,0.7320380288068667,0.42138125831844186,0.7388664080508542,0.693980182062838,0.5703077765168061
drugs,Describe a rehabilitation clinic.,7,0.01719771819010547,0.7307276369685322,0.24393391455525135,0.5861765302942336,0.2267361963651459,0.7135299187784266,0.568978812104128,0.3177669084336666
drugs,Describe a rehabilitation clinic.,8,0.0096327992429698,0.582483988169853,0.174903967603488,0.4704052906719934,0.1652711683605182,0.5728511889268832,0.4607724914290236,0.28850628497449593
drugs,Describe a rehabilitation clinic.,9,0.018690198614203474,0.5155825650564577,0.1265943219254892,0.4228938796035129,0.10790412331128572,0.49689236644225426,0.4042036809893094,0.2171579412335884
drugs,Describe a rehabilitation clinic.,10,0.01819329389144897,0.6518313120221815,0.05042870907163067,0.3338167918245956,0.0322354151801817,0.6336380181307325,0.31562349793314665,0.05087354965738636
drugs,Describe a rehabilitation clinic.,11,0.024385301107972667,0.7670936627009345,0.037237018253241,0.38190894453226926,0.012851717145268334,0.7427083615929618,0.3575236434242966,0.017303854123446188
drugs,Describe a rehabilitation clinic.,12,0.022338107786432543,0.8763478071329419,0.03562789718522894,0.32138477965363954,0.013289789398796398,0.8540096993465094,0.299046671867207,0.015561637542250144
drugs,Describe a rehabilitation clinic.,13,0.05110845619436083,0.8928528945254811,0.08169667237674201,0.763903537919752,0.03058821618238118,0.8417444383311203,0.7127950817253912,0.0363390772655733
drugs,Describe a rehabilitation clinic.,14,0.07792716360291903,0.8992578233952145,0.18054873889138445,0.7344741453280722,0.10262157528846542,0.8213306597922955,0.6565469817251531,0.12494550649602826
drugs,Describe a rehabilitation clinic.,15,0.09794375485843766,0.9482932984570324,0.2353056586650711,0.816737924339737,0.13736190380663343,0.8503495435985947,0.7187941694812994,0.16153581176198614
drugs,Describe a rehabilitation clinic.,16,0.11289921759320694,0.9731724063222119,0.2877678023739416,0.7333932658827541,0.1748685847807347,0.8602731887290049,0.6204940482895471,0.2032709923682396
drugs,Describe a rehabilitation clinic.,17,0.08565986737877966,0.9760456319971486,0.35069593313180497,0.782172056706238,0.2650360657530253,0.8903857646183689,0.6965121893274584,0.2976643116780099
drugs,Describe a rehabilitation clinic.,18,0.08189865319261501,0.9625332882458851,0.3879238690394951,0.7164912769350043,0.3060252158468801,0.8806346350532701,0.6345926237423892,0.3475053145375874
drugs,Describe a rehabilitation clinic.,19,0.11033427819700999,0.9438221210188793,0.4023083261583052,0.7167224827422812,0.2919740479612952,0.8334878428218693,0.6063882045452712,0.35030390722051014
drugs,Describe a rehabilitation clinic.,20,0.09176570765459781,0.9793198823963402,0.592482810474913,0.8536325919149795,0.5007171028203152,0.8875541747417424,0.7618668842603817,0.5641538478099236
drugs,Describe a rehabilitation clinic.,21,0.033119164639675534,0.948666729296454,0.4513530512970154,0.8667359104519151,0.4182338866573399,0.9155475646567784,0.8336167458122395,0.45681284381344833
drugs,Describe a rehabilitation clinic.,22,0.02530606242403065,0.9222557002581652,0.35877857439847416,0.760958749443683,0.3334725119744435,0.8969496378341345,0.7356526870196524,0.37178510131257764
drugs,Describe a rehabilitation clinic.,23,0.02054595503455885,0.8940877349748501,0.3153023661612609,0.7392047482035657,0.29475641112670203,0.8735417799402913,0.7186587931690069,0.3374268041842822
drugs,Describe a rehabilitation clinic.,24,0.01857121745390575,0.8580277853909397,0.23812307164565658,0.8108789800326487,0.21955185419175083,0.8394565679370339,0.7923077625787429,0.26154045674012644
drugs,Describe a rehabilitation clinic.,25,0.0209699383640962,0.8543447009672747,0.22796548289339358,0.7650273562790937,0.2069955445292974,0.8333747626031784,0.7440574179149975,0.24838230507810666
drugs,Describe a rehabilitation clinic.,26,0.039129485427392564,0.9503469277544836,0.39553302624480535,0.9073514811615756,0.35640354081741277,0.911217442327091,0.868221995734183,0.3911289712664192
drugs,Describe a rehabilitation clinic.,27,0.037447161937293964,0.9435626541775406,0.41479014034864203,0.8986344564167746,0.37734297841134806,0.9061154922402467,0.8611872944794807,0.4164402679821963
drugs,Describe a rehabilitation clinic.,28,0.03865904637158501,0.9054871362786803,0.3540148170433537,0.8712834436082318,0.3153557706717687,0.8668280899070953,0.8326243972366468,0.3638042817758338
drugs,Describe a rehabilitation clinic.,29,0.04820570044315161,0.8568488222585398,0.33880509534888975,0.8293179157388052,0.29059939490573816,0.8086431218153881,0.7811122152956536,0.35936668113042025
drugs,Describe a rehabilitation clinic.,30,0.06345113306601616,0.847935385691088,0.36521269367243764,0.815309208313718,0.30176156060642145,0.7844842526250718,0.7518580752477019,0.3846623556771919
drugs,Describe a rehabilitation clinic.,31,0.07037713091882385,0.8551598755281833,0.35422194451260647,0.7580284874382804,0.2838448135937826,0.7847827446093595,0.6876513565194566,0.36168584941947435
drugs,Describe a rehabilitation clinic.,32,0.19725506023586203,0.985325942146433,0.7189936712463331,0.9555720541419591,0.521738611010471,0.788070881910571,0.7583169939060971,0.6620452842332996
drugs,Describe an evidence locker.,0,0.42854906801660736,0.8703583685487741,0.9053226476944602,0.9546402638092827,0.4767735796778529,0.44180930053216677,0.5260911957926753,1.0791388481491246
drugs,Describe an evidence locker.,1,0.15269394027964042,0.9663269494149632,0.9578426019429883,0.9851111412664472,0.8051486616633479,0.8136330091353228,0.8324172009868067,0.9895722673776577
drugs,Describe an evidence locker.,2,0.07566896957529702,0.9418680498320512,0.9457065299907615,0.9951035815422227,0.8700375604154645,0.8661990802567542,0.9194346119669257,1.0044314064124527
drugs,Describe an evidence locker.,3,0.052350985286906966,0.9770230863834185,0.9620012448029515,0.9744999477122777,0.9096502595160445,0.9246721010965115,0.9221489624253707,0.9837544124423635
drugs,Describe an evidence locker.,4,0.005899218930133889,0.837708637896887,0.7414964234187112,0.6237619654580576,0.7355972044885773,0.8318094189667531,0.6178627465279237,0.8843338242097721
drugs,Describe an evidence locker.,5,0.003536540506638132,0.8886309729885137,0.5502264930358368,0.6455622636393833,0.5466899525291987,0.8850944324818756,0.6420257231327452,0.6176628532124379
drugs,Describe an evidence locker.,6,0.006101916334157989,0.8561143308915224,0.3371552022265305,0.42840423258752325,0.33105328589237254,0.8500124145573644,0.4223023162533653,0.3894687656588701
drugs,Describe an evidence locker.,7,0.0028051881536857053,0.8942661745000234,0.2038335880076685,0.31950018561811727,0.20102839985398277,0.8914609863463377,0.3166949974644316,0.22550442804894894
drugs,Describe an evidence locker.,8,0.0019039216751951641,0.7469599631663569,0.12179363047153213,0.30909370810244274,0.11988970879633697,0.7450560414911618,0.3071897864272476,0.16091367913263094
drugs,Describe an evidence locker.,9,0.0015719711239248705,0.48773231931335603,0.05618074062552247,0.21324661499679523,0.0546087695015976,0.48616034818943116,0.21167464387287035,0.11232666280780149
drugs,Describe an evidence locker.,10,0.0026121982020597245,0.787159430332951,0.02971404066624622,0.1261912821104952,0.027101842464186496,0.7845472321308913,0.12357908390843549,0.034544564500693965
drugs,Describe an evidence locker.,11,0.0029780316932692223,0.9348267851875658,0.04039580793661112,0.22859152537808078,0.0374177762433419,0.9318487534942965,0.22561349368481157,0.04015434490096243
drugs,Describe an evidence locker.,12,0.0031280314957376452,0.9823665009747821,0.04283242707675424,0.16272709724902482,0.0397043955810166,0.9792384694790445,0.15959906575328717,0.04054619668091611
drugs,Describe an evidence locker.,13,0.020242322888506217,0.9929091123152262,0.2629586276420454,0.5874057965099737,0.2427163047535392,0.9726667894267199,0.5671634736214675,0.2495369507748833
drugs,Describe an evidence locker.,14,0.020458630202284916,0.9956880944759939,0.3728814612330509,0.525365324932067,0.352422831030766,0.975229464273709,0.5049066947297821,0.36137426517689236
drugs,Describe an evidence locker.,15,0.008453104732741938,0.9851964570755464,0.2611679213178331,0.31221004180876005,0.2527148165850912,0.9767433523428044,0.30375693707601814,0.25873205686932255
drugs,Describe an evidence locker.,16,0.025037347193175633,0.998437902505052,0.39741389969890023,0.3633877625345474,0.3723765525057246,0.9734005553118764,0.3383504153413718,0.38255222937120226
drugs,Describe an evidence locker.,17,0.015367884050758835,0.9968514754760113,0.42586758361643073,0.3565865757492117,0.4104996995656719,0.9814835914252524,0.34121869169845287,0.4182440777940755
drugs,Describe an evidence locker.,18,0.013796853424132697,0.9948090033608392,0.4735139369980594,0.3189847601786158,0.4597170835739267,0.9810121499367065,0.30518790675448315,0.4686150763816605
drugs,Describe an evidence locker.,19,0.01464644316561992,0.9916574190346902,0.4434900692990709,0.29226228483448097,0.428843626133451,0.9770109758690703,0.27761584166886105,0.43893429728564337
drugs,Describe an evidence locker.,20,0.01811821603955352,0.9942745485955906,0.5958283530499785,0.3746448755687231,0.577710137010425,0.9761563325560371,0.3565266595291696,0.5918213279400726
drugs,Describe an evidence locker.,21,0.004804348359778628,0.9974616659803642,0.48241333726573915,0.23708598347657403,0.47760898890596054,0.9926573176205856,0.2322816351167954,0.48114186076902793
drugs,Describe an evidence locker.,22,0.0051133193266568195,0.9972906873343597,0.44317054695620145,0.17792106628678148,0.43805722762954463,0.9921773680077028,0.17280774696012466,0.4415110057480607
